"fips","year","med_rent_2br"
"45007","2012",643
"45007","2013",686
"45007","2014",690
"45007","2015",678
"45007","2016",696
"45007","2017",707
"45007","2018",783
"45009","2007",500
"45009","2008",543
"45009","2009",551
"45009","2010",554
"45009","2011",567
"45009","2012",548
"45009","2013",725
"45009","2014",651
"45009","2015",652
"45009","2016",695
"45009","2017",718
"45009","2018",726
"45011","2007",507
"45011","2008",548
"45011","2009",557
"45011","2010",561
"45011","2011",573
"45011","2012",534
"45011","2013",659
"45011","2014",663
"45011","2015",638
"45011","2016",693
"45011","2017",725
"45011","2018",724
"45013","2007",859
"45013","2008",930
"45013","2009",945
"45013","2010",950
"45013","2011",972
"45013","2012",932
"45013","2013",973
"45013","2014",950
"45013","2015",1017
"45013","2016",1014
"45013","2017",1161
"45013","2018",1120
"45015","2007",740
"45015","2008",883
"45015","2009",844
"45015","2010",925
"45015","2011",896
"45015","2012",922
"45015","2013",936
"45015","2014",957
"45015","2015",1004
"45015","2016",994
"45015","2017",1043
"45015","2018",1116
"45017","2007",703
"45017","2008",742
"45017","2009",761
"45017","2010",822
"45017","2011",796
"45017","2012",809
"45017","2013",822
"45017","2014",847
"45017","2015",831
"45017","2016",868
"45017","2017",941
"45017","2018",956
"45019","2007",740
"45019","2008",883
"45019","2009",844
"45019","2010",925
"45019","2011",896
"45019","2012",922
"45019","2013",936
"45019","2014",957
"45019","2015",1004
"45019","2016",994
"45019","2017",1043
"45019","2018",1116
"45021","2007",527
"45021","2008",574
"45021","2009",583
"45021","2010",586
"45021","2011",600
"45021","2012",539
"45021","2013",644
"45021","2014",634
"45021","2015",608
"45021","2016",666
"45021","2017",728
"45021","2018",706
"45023","2007",541
"45023","2008",587
"45023","2009",596
"45023","2010",599
"45023","2011",613
"45023","2012",528
"45023","2013",646
"45023","2014",647
"45023","2015",608
"45023","2016",665
"45023","2017",682
"45023","2018",727
"45025","2007",506
"45025","2008",547
"45025","2009",556
"45025","2010",559
"45025","2011",572
"45025","2012",531
"45025","2013",652
"45025","2014",664
"45025","2015",618
"45025","2016",655
"45025","2017",674
"45025","2018",668
"45027","2007",575
"45027","2008",623
"45027","2009",633
"45027","2010",636
"45027","2011",651
"45027","2012",551
"45027","2013",646
"45027","2014",657
"45027","2015",609
"45027","2016",632
"45027","2017",674
"45027","2018",668
"45029","2007",500
"45029","2008",543
"45029","2009",551
"45029","2010",554
"45029","2011",567
"45029","2012",573
"45029","2013",761
"45029","2014",737
"45029","2015",708
"45029","2016",778
"45029","2017",785
"45029","2018",805
"45031","2007",500
"45031","2008",543
"45031","2009",551
"45031","2010",554
"45031","2011",567
"45031","2012",602
"45031","2013",659
"45031","2014",717
"45031","2015",614
"45031","2016",666
"45031","2017",674
"45031","2018",745
"45033","2007",500
"45033","2008",543
"45033","2009",551
"45033","2010",554
"45033","2011",567
"45033","2012",528
"45033","2013",612
"45033","2014",634
"45033","2015",608
"45033","2016",632
"45033","2017",674
"45033","2018",668
"45035","2007",740
"45035","2008",883
"45035","2009",844
"45035","2010",925
"45035","2011",896
"45035","2012",922
"45035","2013",936
"45035","2014",957
"45035","2015",1004
"45035","2016",994
"45035","2017",1043
"45035","2018",1116
"45037","2007",628
"45037","2008",702
"45037","2009",694
"45037","2010",697
"45037","2011",675
"45037","2012",680
"45037","2013",790
"45037","2014",780
"45037","2015",771
"45037","2016",785
"45037","2017",799
"45037","2018",827
"45039","2007",703
"45039","2008",742
"45039","2009",761
"45039","2010",822
"45039","2011",796
"45039","2012",809
"45039","2013",822
"45039","2014",847
"45039","2015",831
"45039","2016",868
"45039","2017",941
"45039","2018",956
"45041","2007",546
"45041","2008",595
"45041","2009",604
"45041","2010",607
"45041","2011",621
"45041","2012",640
"45041","2013",729
"45041","2014",692
"45041","2015",664
"45041","2016",695
"45041","2017",777
"45041","2018",792
"45043","2007",665
"45043","2008",720
"45043","2009",732
"45043","2010",736
"45043","2011",753
"45043","2012",669
"45043","2013",802
"45043","2014",778
"45043","2015",770
"45043","2016",795
"45043","2017",845
"45043","2018",842
"45045","2007",675
"45045","2008",704
"45045","2009",711
"45045","2010",715
"45045","2011",693
"45045","2012",673
"45045","2013",770
"45045","2014",785
"45045","2015",778
"45045","2016",782
"45045","2017",826
"45045","2018",884
"45047","2007",563
"45047","2008",611
"45047","2009",621
"45047","2010",624
"45047","2011",638
"45047","2012",588
"45047","2013",752
"45047","2014",662
"45047","2015",712
"45047","2016",682
"45047","2017",788
"45047","2018",734
"45049","2007",500
"45049","2008",543
"45049","2009",551
"45049","2010",554
"45049","2011",567
"45049","2012",581
"45049","2013",682
"45049","2014",634
"45049","2015",608
"45049","2016",648
"45049","2017",674
"45049","2018",673
"45051","2007",755
"45051","2008",822
"45051","2009",835
"45051","2010",840
"45051","2011",859
"45051","2012",849
"45051","2013",874
"45051","2014",854
"45051","2015",844
"45051","2016",847
"45051","2017",929
"45051","2018",981
"45053","2007",616
"45053","2008",667
"45053","2009",678
"45053","2010",682
"45053","2011",698
"45053","2012",740
"45053","2013",894
"45053","2014",802
"45053","2015",755
"45053","2016",807
"45053","2017",933
"45053","2018",911
"45055","2007",557
"45055","2008",605
"45055","2009",619
"45055","2010",669
"45055","2011",685
"45055","2012",632
"45055","2013",673
"45055","2014",692
"45055","2015",693
"45055","2016",704
"45055","2017",750
"45055","2018",775
"45057","2007",526
"45057","2008",572
"45057","2009",582
"45057","2010",585
"45057","2011",599
"45057","2012",586
"45057","2013",605
"45057","2014",683
"45057","2015",630
"45057","2016",646
"45057","2017",1041
"45057","2018",797
"45059","2007",560
"45059","2008",610
"45059","2009",620
"45059","2010",623
"45059","2011",637
"45059","2012",595
"45059","2013",928
"45059","2014",634
"45059","2015",1048
"45059","2016",710
"45059","2017",700
"45059","2018",771
"45061","2007",525
"45061","2008",572
"45061","2009",582
"45061","2010",585
"45061","2011",599
"45061","2012",528
"45061","2013",531
"45061","2014",634
"45061","2015",608
"45061","2016",632
"45061","2017",674
"45061","2018",668
"45063","2007",703
"45063","2008",742
"45063","2009",761
"45063","2010",822
"45063","2011",796
"45063","2012",809
"45063","2013",822
"45063","2014",847
"45063","2015",831
"45063","2016",868
"45063","2017",941
"45063","2018",956
"45065","2007",544
"45065","2008",589
"45065","2009",599
"45065","2010",603
"45065","2011",617
"45065","2012",528
"45065","2013",602
"45065","2014",706
"45065","2015",658
"45065","2016",664
"45065","2017",739
"45065","2018",705
"45067","2007",500
"45067","2008",543
"45067","2009",551
"45067","2010",554
"45067","2011",567
"45067","2012",537
"45067","2013",623
"45067","2014",634
"45067","2015",608
"45067","2016",632
"45067","2017",674
"45067","2018",668
"45069","2007",500
"45069","2008",543
"45069","2009",551
"45069","2010",554
"45069","2011",567
"45069","2012",533
"45069","2013",654
"45069","2014",677
"45069","2015",624
"45069","2016",696
"45069","2017",683
"45069","2018",704
"45071","2007",542
"45071","2008",587
"45071","2009",596
"45071","2010",599
"45071","2011",613
"45071","2012",605
"45071","2013",743
"45071","2014",752
"45071","2015",666
"45071","2016",728
"45071","2017",746
"45071","2018",761
"45073","2007",534
"45073","2008",580
"45073","2009",590
"45073","2010",593
"45073","2011",606
"45073","2012",569
"45073","2013",718
"45073","2014",645
"45073","2015",660
"45073","2016",664
"45073","2017",702
"45073","2018",699
"45075","2007",501
"45075","2008",543
"45075","2009",551
"45075","2010",554
"45075","2011",567
"45075","2012",586
"45075","2013",661
"45075","2014",717
"45075","2015",668
"45075","2016",769
"45075","2017",800
"45075","2018",728
"45077","2007",675
"45077","2008",704
"45077","2009",711
"45077","2010",715
"45077","2011",693
"45077","2012",673
"45077","2013",770
"45077","2014",785
"45077","2015",778
"45077","2016",782
"45077","2017",826
"45077","2018",884
"45079","2007",703
"45079","2008",742
"45079","2009",761
"45079","2010",822
"45079","2011",796
"45079","2012",809
"45079","2013",822
"45079","2014",847
"45079","2015",831
"45079","2016",868
"45079","2017",941
"45079","2018",956
"45081","2007",703
"45081","2008",742
"45081","2009",761
"45081","2010",822
"45081","2011",796
"45081","2012",809
"45081","2013",822
"45081","2014",847
"45081","2015",831
"45081","2016",868
"45081","2017",941
"45081","2018",956
"45083","2007",630
"45083","2008",686
"45083","2009",697
"45083","2010",701
"45083","2011",717
"45083","2012",657
"45083","2013",695
"45083","2014",722
"45083","2015",716
"45083","2016",719
"45083","2017",737
"45083","2018",780
"45085","2007",552
"45085","2008",602
"45085","2009",612
"45085","2010",615
"45085","2011",629
"45085","2012",651
"45085","2013",669
"45085","2014",826
"45085","2015",692
"45085","2016",885
"45085","2017",790
"45085","2018",816
"45087","2007",500
"45087","2008",543
"45087","2009",551
"45087","2010",554
"45087","2011",567
"45087","2012",570
"45087","2013",704
"45087","2014",668
"45087","2015",633
"45087","2016",656
"45087","2017",674
"45087","2018",708
"45089","2007",575
"45089","2008",623
"45089","2009",633
"45089","2010",636
"45089","2011",651
"45089","2012",528
"45089","2013",646
"45089","2014",634
"45089","2015",608
"45089","2016",632
"45089","2017",674
"45089","2018",668
"45091","2007",743
"45091","2008",789
"45091","2009",783
"45091","2010",861
"45091","2011",851
"45091","2012",825
"45091","2013",842
"45091","2014",866
"45091","2015",890
"45091","2016",924
"45091","2017",969
"45091","2018",1036
"46003","2007",518
"46003","2008",530
"46003","2009",547
"46003","2010",554
"46003","2011",564
"46003","2012",537
"46003","2013",657
"46003","2014",664
"46003","2015",736
"46003","2016",752
"46003","2017",671
"46003","2018",709
"46005","2007",499
"46005","2008",513
"46005","2009",529
"46005","2010",536
"46005","2011",545
"46005","2012",569
"46005","2013",635
"46005","2014",594
"46005","2015",665
"46005","2016",653
"46005","2017",676
"46005","2018",685
"46007","2007",517
"46007","2008",529
"46007","2009",546
"46007","2010",553
"46007","2011",563
"46007","2012",541
"46007","2013",504
"46007","2014",594
"46007","2015",640
"46007","2016",644
"46007","2017",645
"46007","2018",660
"46009","2007",518
"46009","2008",530
"46009","2009",547
"46009","2010",554
"46009","2011",564
"46009","2012",528
"46009","2013",513
"46009","2014",594
"46009","2015",640
"46009","2016",644
"46009","2017",645
"46009","2018",660
"46011","2007",530
"46011","2008",544
"46011","2009",561
"46011","2010",568
"46011","2011",579
"46011","2012",622
"46011","2013",697
"46011","2014",686
"46011","2015",765
"46011","2016",768
"46011","2017",762
"46011","2018",768
"46013","2007",535
"46013","2008",549
"46013","2009",566
"46013","2010",574
"46013","2011",584
"46013","2012",558
"46013","2013",639
"46013","2014",649
"46013","2015",708
"46013","2016",701
"46013","2017",725
"46013","2018",733
"46015","2007",518
"46015","2008",530
"46015","2009",547
"46015","2010",554
"46015","2011",564
"46015","2012",528
"46015","2013",639
"46015","2014",642
"46015","2015",640
"46015","2016",644
"46015","2017",748
"46015","2018",698
"46017","2007",518
"46017","2008",530
"46017","2009",547
"46017","2010",554
"46017","2011",564
"46017","2012",708
"46017","2013",696
"46017","2014",712
"46017","2015",787
"46017","2016",693
"46017","2017",780
"46017","2018",721
"46019","2007",517
"46019","2008",529
"46019","2009",546
"46019","2010",553
"46019","2011",563
"46019","2012",630
"46019","2013",587
"46019","2014",594
"46019","2015",640
"46019","2016",644
"46019","2017",645
"46019","2018",678
"46021","2007",517
"46021","2008",529
"46021","2009",546
"46021","2010",553
"46021","2011",563
"46021","2012",528
"46021","2013",658
"46021","2014",638
"46021","2015",640
"46021","2016",644
"46021","2017",657
"46021","2018",660
"46023","2007",518
"46023","2008",530
"46023","2009",547
"46023","2010",554
"46023","2011",564
"46023","2012",528
"46023","2013",557
"46023","2014",594
"46023","2015",640
"46023","2016",644
"46023","2017",648
"46023","2018",671
"46025","2007",533
"46025","2008",547
"46025","2009",563
"46025","2010",570
"46025","2011",581
"46025","2012",528
"46025","2013",547
"46025","2014",594
"46025","2015",785
"46025","2016",648
"46025","2017",768
"46025","2018",749
"46027","2007",574
"46027","2008",588
"46027","2009",607
"46027","2010",615
"46027","2011",626
"46027","2012",583
"46027","2013",703
"46027","2014",676
"46027","2015",748
"46027","2016",746
"46027","2017",770
"46027","2018",778
"46029","2007",588
"46029","2008",616
"46029","2009",635
"46029","2010",643
"46029","2011",655
"46029","2012",595
"46029","2013",671
"46029","2014",661
"46029","2015",728
"46029","2016",720
"46029","2017",712
"46029","2018",731
"46031","2007",517
"46031","2008",529
"46031","2009",546
"46031","2010",553
"46031","2011",563
"46031","2012",528
"46031","2013",561
"46031","2014",594
"46031","2015",713
"46031","2016",644
"46031","2017",648
"46031","2018",660
"46033","2007",517
"46033","2008",529
"46033","2009",546
"46033","2010",553
"46033","2011",563
"46033","2012",528
"46033","2013",739
"46033","2014",728
"46033","2015",782
"46033","2016",805
"46033","2017",883
"46033","2018",914
"46035","2007",578
"46035","2008",588
"46035","2009",607
"46035","2010",615
"46035","2011",626
"46035","2012",647
"46035","2013",721
"46035","2014",677
"46035","2015",725
"46035","2016",755
"46035","2017",764
"46035","2018",784
"46037","2007",517
"46037","2008",529
"46037","2009",546
"46037","2010",553
"46037","2011",563
"46037","2012",528
"46037","2013",592
"46037","2014",594
"46037","2015",640
"46037","2016",644
"46037","2017",645
"46037","2018",660
"46039","2007",533
"46039","2008",547
"46039","2009",563
"46039","2010",570
"46039","2011",581
"46039","2012",528
"46039","2013",545
"46039","2014",599
"46039","2015",640
"46039","2016",644
"46039","2017",645
"46039","2018",660
"46041","2007",517
"46041","2008",529
"46041","2009",546
"46041","2010",553
"46041","2011",563
"46041","2012",528
"46041","2013",608
"46041","2014",594
"46041","2015",640
"46041","2016",705
"46041","2017",725
"46041","2018",740
"46043","2007",518
"46043","2008",530
"46043","2009",547
"46043","2010",554
"46043","2011",564
"46043","2012",528
"46043","2013",642
"46043","2014",607
"46043","2015",843
"46043","2016",825
"46043","2017",870
"46043","2018",783
"46045","2007",517
"46045","2008",529
"46045","2009",546
"46045","2010",553
"46045","2011",563
"46045","2012",610
"46045","2013",717
"46045","2014",673
"46045","2015",675
"46045","2016",690
"46045","2017",692
"46045","2018",707
"46047","2007",534
"46047","2008",548
"46047","2009",564
"46047","2010",572
"46047","2011",582
"46047","2012",632
"46047","2013",783
"46047","2014",762
"46047","2015",777
"46047","2016",827
"46047","2017",698
"46047","2018",745
"46049","2007",517
"46049","2008",529
"46049","2009",546
"46049","2010",553
"46049","2011",563
"46049","2012",528
"46049","2013",464
"46049","2014",594
"46049","2015",640
"46049","2016",657
"46049","2017",645
"46049","2018",668
"46051","2007",533
"46051","2008",547
"46051","2009",563
"46051","2010",570
"46051","2011",581
"46051","2012",555
"46051","2013",598
"46051","2014",594
"46051","2015",640
"46051","2016",644
"46051","2017",666
"46051","2018",682
"46053","2007",518
"46053","2008",530
"46053","2009",547
"46053","2010",554
"46053","2011",564
"46053","2012",528
"46053","2013",537
"46053","2014",594
"46053","2015",640
"46053","2016",644
"46053","2017",645
"46053","2018",660
"46055","2007",517
"46055","2008",529
"46055","2009",546
"46055","2010",553
"46055","2011",563
"46055","2012",528
"46055","2013",556
"46055","2014",594
"46055","2015",743
"46055","2016",754
"46055","2017",756
"46055","2018",780
"46057","2007",533
"46057","2008",547
"46057","2009",563
"46057","2010",570
"46057","2011",581
"46057","2012",528
"46057","2013",547
"46057","2014",594
"46057","2015",707
"46057","2016",692
"46057","2017",717
"46057","2018",721
"46059","2007",517
"46059","2008",529
"46059","2009",546
"46059","2010",553
"46059","2011",563
"46059","2012",555
"46059","2013",569
"46059","2014",594
"46059","2015",640
"46059","2016",644
"46059","2017",645
"46059","2018",660
"46061","2007",518
"46061","2008",530
"46061","2009",547
"46061","2010",554
"46061","2011",564
"46061","2012",528
"46061","2013",649
"46061","2014",629
"46061","2015",678
"46061","2016",653
"46061","2017",676
"46061","2018",660
"46063","2007",517
"46063","2008",529
"46063","2009",546
"46063","2010",553
"46063","2011",563
"46063","2012",570
"46063","2013",648
"46063","2014",594
"46063","2015",640
"46063","2016",644
"46063","2017",645
"46063","2018",660
"46065","2007",532
"46065","2008",546
"46065","2009",562
"46065","2010",569
"46065","2011",580
"46065","2012",613
"46065","2013",679
"46065","2014",660
"46065","2015",698
"46065","2016",701
"46065","2017",711
"46065","2018",723
"46067","2007",518
"46067","2008",530
"46067","2009",547
"46067","2010",554
"46067","2011",564
"46067","2012",528
"46067","2013",590
"46067","2014",594
"46067","2015",655
"46067","2016",669
"46067","2017",676
"46067","2018",687
"46069","2007",518
"46069","2008",530
"46069","2009",547
"46069","2010",554
"46069","2011",564
"46069","2012",528
"46069","2013",463
"46069","2014",594
"46069","2015",640
"46069","2016",644
"46069","2017",645
"46069","2018",660
"46071","2007",517
"46071","2008",529
"46071","2009",546
"46071","2010",553
"46071","2011",563
"46071","2012",528
"46071","2013",531
"46071","2014",594
"46071","2015",640
"46071","2016",644
"46071","2017",645
"46071","2018",660
"46073","2007",517
"46073","2008",529
"46073","2009",546
"46073","2010",553
"46073","2011",563
"46073","2012",528
"46073","2013",509
"46073","2014",594
"46073","2015",640
"46073","2016",644
"46073","2017",645
"46073","2018",660
"46075","2007",517
"46075","2008",529
"46075","2009",546
"46075","2010",553
"46075","2011",563
"46075","2012",528
"46075","2013",437
"46075","2014",594
"46075","2015",640
"46075","2016",644
"46075","2017",645
"46075","2018",660
"46077","2007",533
"46077","2008",547
"46077","2009",563
"46077","2010",570
"46077","2011",581
"46077","2012",528
"46077","2013",576
"46077","2014",594
"46077","2015",642
"46077","2016",644
"46077","2017",645
"46077","2018",660
"46079","2007",533
"46079","2008",547
"46079","2009",563
"46079","2010",570
"46079","2011",581
"46079","2012",528
"46079","2013",531
"46079","2014",594
"46079","2015",640
"46079","2016",644
"46079","2017",645
"46079","2018",660
"46081","2007",565
"46081","2008",580
"46081","2009",598
"46081","2010",605
"46081","2011",616
"46081","2012",570
"46081","2013",669
"46081","2014",635
"46081","2015",699
"46081","2016",697
"46081","2017",668
"46081","2018",704
"46083","2007",690
"46083","2008",702
"46083","2009",724
"46083","2010",734
"46083","2011",747
"46083","2012",709
"46083","2013",718
"46083","2014",793
"46083","2015",747
"46083","2016",788
"46083","2017",862
"46083","2018",833
"46085","2007",518
"46085","2008",530
"46085","2009",547
"46085","2010",554
"46085","2011",564
"46085","2012",528
"46085","2013",500
"46085","2014",594
"46085","2015",640
"46085","2016",644
"46085","2017",645
"46085","2018",660
"46087","2007",690
"46087","2008",702
"46087","2009",724
"46087","2010",734
"46087","2011",747
"46087","2012",709
"46087","2013",718
"46087","2014",793
"46087","2015",747
"46087","2016",788
"46087","2017",862
"46087","2018",833
"46089","2007",517
"46089","2008",529
"46089","2009",546
"46089","2010",553
"46089","2011",563
"46089","2012",570
"46089","2013",648
"46089","2014",626
"46089","2015",785
"46089","2016",693
"46089","2017",789
"46089","2018",794
"46091","2007",517
"46091","2008",529
"46091","2009",546
"46091","2010",553
"46091","2011",563
"46091","2012",548
"46091","2013",610
"46091","2014",624
"46091","2015",684
"46091","2016",700
"46091","2017",667
"46091","2018",684
"46093","2007",545
"46093","2008",558
"46093","2009",576
"46093","2010",584
"46093","2011",595
"46093","2012",612
"46093","2013",732
"46093","2014",717
"46093","2015",728
"46093","2016",747
"46093","2017",828
"46093","2018",830
"46095","2007",517
"46095","2008",529
"46095","2009",546
"46095","2010",553
"46095","2011",563
"46095","2012",570
"46095","2013",396
"46095","2014",594
"46095","2015",640
"46095","2016",644
"46095","2017",645
"46095","2018",721
"46097","2007",533
"46097","2008",547
"46097","2009",563
"46097","2010",570
"46097","2011",581
"46097","2012",528
"46097","2013",562
"46097","2014",594
"46097","2015",640
"46097","2016",644
"46097","2017",645
"46097","2018",660
"46099","2007",690
"46099","2008",702
"46099","2009",724
"46099","2010",734
"46099","2011",747
"46099","2012",709
"46099","2013",718
"46099","2014",793
"46099","2015",747
"46099","2016",788
"46099","2017",862
"46099","2018",833
"46101","2007",533
"46101","2008",547
"46101","2009",563
"46101","2010",570
"46101","2011",581
"46101","2012",528
"46101","2013",581
"46101","2014",594
"46101","2015",640
"46101","2016",644
"46101","2017",645
"46101","2018",660
"46102","2018",660
"46103","2007",720
"46103","2008",734
"46103","2009",756
"46103","2010",765
"46103","2011",779
"46103","2012",701
"46103","2013",826
"46103","2014",827
"46103","2015",851
"46103","2016",879
"46103","2017",874
"46103","2018",956
"46105","2007",517
"46105","2008",529
"46105","2009",546
"46105","2010",553
"46105","2011",563
"46105","2012",661
"46105","2013",709
"46105","2014",705
"46105","2015",669
"46105","2016",707
"46105","2017",672
"46105","2018",705
"46107","2007",517
"46107","2008",529
"46107","2009",546
"46107","2010",553
"46107","2011",563
"46107","2012",528
"46107","2013",599
"46107","2014",594
"46107","2015",673
"46107","2016",800
"46107","2017",701
"46107","2018",744
"46109","2007",517
"46109","2008",529
"46109","2009",546
"46109","2010",553
"46109","2011",563
"46109","2012",538
"46109","2013",599
"46109","2014",594
"46109","2015",640
"46109","2016",644
"46109","2017",645
"46109","2018",660
"46111","2007",518
"46111","2008",530
"46111","2009",547
"46111","2010",554
"46111","2011",564
"46111","2012",574
"46111","2013",588
"46111","2014",594
"46111","2015",640
"46111","2016",644
"46111","2017",645
"46111","2018",660
"46113","2007",517
"46113","2008",529
"46113","2009",546
"46113","2010",553
"46113","2011",563
"46113","2012",533
"46113","2013",528
"46113","2014",594
"46113","2015",640
"46113","2016",644
"46113","2017",645
"46115","2007",517
"46115","2008",529
"46115","2009",546
"46115","2010",553
"46115","2011",563
"46115","2012",528
"46115","2013",548
"46115","2014",594
"46115","2015",640
"46115","2016",644
"46115","2017",683
"46115","2018",682
"46117","2007",518
"46117","2008",530
"46117","2009",547
"46117","2010",554
"46117","2011",564
"46117","2012",766
"46117","2013",852
"46117","2014",905
"46117","2015",736
"46117","2016",712
"46117","2017",712
"46117","2018",756
"46119","2007",518
"46119","2008",530
"46119","2009",547
"46119","2010",554
"46119","2011",564
"46119","2012",610
"46119","2013",685
"46119","2014",709
"46119","2015",640
"46119","2016",644
"46119","2017",701
"46119","2018",721
"46121","2007",517
"46121","2008",529
"46121","2009",546
"46121","2010",553
"46121","2011",563
"46121","2012",528
"46121","2013",565
"46121","2014",594
"46121","2015",640
"46121","2016",644
"46121","2017",645
"46121","2018",660
"46123","2007",518
"46123","2008",530
"46123","2009",547
"46123","2010",554
"46123","2011",564
"46123","2012",572
"46123","2013",619
"46123","2014",598
"46123","2015",640
"46123","2016",676
"46123","2017",645
"46123","2018",660
"46125","2007",690
"46125","2008",702
"46125","2009",724
"46125","2010",734
"46125","2011",747
"46125","2012",709
"46125","2013",718
"46125","2014",793
"46125","2015",747
"46125","2016",788
"46125","2017",862
"46125","2018",833
"46127","2007",654
"46127","2008",677
"46127","2009",694
"46127","2010",703
"46127","2011",714
"46127","2012",682
"46127","2013",700
"46127","2014",747
"46127","2015",766
"46127","2016",759
"46127","2017",799
"46127","2018",848
"46129","2007",517
"46129","2008",529
"46129","2009",546
"46129","2010",553
"46129","2011",563
"46129","2012",528
"46129","2013",554
"46129","2014",594
"46129","2015",666
"46129","2016",644
"46129","2017",645
"46129","2018",660
"46135","2007",560
"46135","2008",575
"46135","2009",592
"46135","2010",600
"46135","2011",611
"46135","2012",618
"46135","2013",665
"46135","2014",625
"46135","2015",669
"46135","2016",649
"46135","2017",700
"46135","2018",695
"46137","2007",517
"46137","2008",529
"46137","2009",546
"46137","2010",553
"46137","2011",563
"46137","2012",528
"46137","2013",545
"46137","2014",594
"46137","2015",640
"46137","2016",644
"46137","2017",645
"46137","2018",660
"47001","2007",643
"47001","2008",687
"47001","2009",724
"47001","2010",773
"47001","2011",749
"47001","2012",704
"47001","2013",787
"47001","2014",824
"47001","2015",826
"47001","2016",858
"47001","2017",866
"47001","2018",904
"47003","2007",620
"47003","2008",652
"47003","2009",680
"47003","2010",703
"47003","2011",703
"47003","2012",586
"47003","2013",649
"47003","2014",642
"47003","2015",642
"47003","2016",675
"47003","2017",726
"47003","2018",742
"47005","2007",501
"47005","2008",526
"47005","2009",548
"47005","2010",566
"47005","2011",566
"47005","2012",506
"47005","2013",497
"47005","2014",563
"47005","2015",581
"47005","2016",586
"47005","2017",608
"47005","2018",613
"47007","2007",484
"47007","2008",508
"47007","2009",529
"47007","2010",546
"47007","2011",546
"47007","2012",506
"47007","2013",585
"47007","2014",567
"47007","2015",581
"47007","2016",586
"47007","2017",610
"47007","2018",629
"47009","2007",643
"47009","2008",687
"47009","2009",724
"47009","2010",773
"47009","2011",749
"47009","2012",704
"47009","2013",787
"47009","2014",824
"47009","2015",826
"47009","2016",858
"47009","2017",866
"47009","2018",904
"47011","2007",579
"47011","2008",608
"47011","2009",634
"47011","2010",655
"47011","2011",655
"47011","2012",648
"47011","2013",762
"47011","2014",678
"47011","2015",713
"47011","2016",808
"47011","2017",782
"47011","2018",797
"47013","2007",485
"47013","2008",511
"47013","2009",533
"47013","2010",551
"47013","2011",551
"47013","2012",506
"47013","2013",546
"47013","2014",563
"47013","2015",585
"47013","2016",606
"47013","2017",637
"47013","2018",652
"47015","2007",737
"47015","2008",759
"47015","2009",800
"47015","2010",875
"47015","2011",851
"47015","2012",842
"47015","2013",871
"47015","2014",902
"47015","2015",903
"47015","2016",980
"47015","2017",1014
"47015","2018",1065
"47017","2007",506
"47017","2008",529
"47017","2009",551
"47017","2010",569
"47017","2011",570
"47017","2012",520
"47017","2013",567
"47017","2014",563
"47017","2015",581
"47017","2016",608
"47017","2017",635
"47017","2018",653
"47019","2007",558
"47019","2008",584
"47019","2009",608
"47019","2010",628
"47019","2011",629
"47019","2012",609
"47019","2013",697
"47019","2014",683
"47019","2015",778
"47019","2016",704
"47019","2017",712
"47019","2018",718
"47021","2007",737
"47021","2008",759
"47021","2009",800
"47021","2010",875
"47021","2011",851
"47021","2012",842
"47021","2013",871
"47021","2014",902
"47021","2015",903
"47021","2016",980
"47021","2017",1014
"47021","2018",1065
"47023","2007",649
"47023","2008",683
"47023","2009",711
"47023","2010",735
"47023","2011",735
"47023","2012",726
"47023","2013",804
"47023","2014",732
"47023","2015",730
"47023","2016",788
"47023","2017",735
"47023","2018",782
"47025","2007",480
"47025","2008",502
"47025","2009",523
"47025","2010",540
"47025","2011",541
"47025","2012",506
"47025","2013",553
"47025","2014",563
"47025","2015",581
"47025","2016",586
"47025","2017",608
"47025","2018",613
"47027","2007",499
"47027","2008",522
"47027","2009",544
"47027","2010",562
"47027","2011",562
"47027","2012",506
"47027","2013",559
"47027","2014",566
"47027","2015",581
"47027","2016",594
"47027","2017",608
"47027","2018",613
"47029","2007",479
"47029","2008",501
"47029","2009",522
"47029","2010",539
"47029","2011",540
"47029","2012",506
"47029","2013",555
"47029","2014",563
"47029","2015",581
"47029","2016",596
"47029","2017",633
"47029","2018",641
"47031","2007",557
"47031","2008",584
"47031","2009",608
"47031","2010",628
"47031","2011",629
"47031","2012",608
"47031","2013",660
"47031","2014",648
"47031","2015",669
"47031","2016",691
"47031","2017",728
"47031","2018",723
"47033","2007",479
"47033","2008",501
"47033","2009",522
"47033","2010",539
"47033","2011",540
"47033","2012",539
"47033","2013",608
"47033","2014",651
"47033","2015",641
"47033","2016",691
"47033","2017",629
"47033","2018",681
"47035","2007",516
"47035","2008",541
"47035","2009",564
"47035","2010",583
"47035","2011",583
"47035","2012",558
"47035","2013",609
"47035","2014",621
"47035","2015",639
"47035","2016",713
"47035","2017",730
"47035","2018",700
"47037","2007",737
"47037","2008",759
"47037","2009",800
"47037","2010",875
"47037","2011",851
"47037","2012",842
"47037","2013",871
"47037","2014",902
"47037","2015",903
"47037","2016",980
"47037","2017",1014
"47037","2018",1065
"47039","2007",487
"47039","2008",512
"47039","2009",534
"47039","2010",552
"47039","2011",552
"47039","2012",509
"47039","2013",495
"47039","2014",563
"47039","2015",581
"47039","2016",586
"47039","2017",608
"47039","2018",613
"47041","2007",482
"47041","2008",506
"47041","2009",527
"47041","2010",544
"47041","2011",544
"47041","2012",545
"47041","2013",561
"47041","2014",568
