GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "55001","Adams, WI",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",431898,502663,490785,461897,505835,543904,491360,471025,533831,495385,463396,461533,439540,413423,436036,414439,435705,448796
 "55001","Adams, WI",3,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",339953,409540,395441,366147,409190,447883,395426,373747,435124,396830,365687,367011,349205,322302,345701,323922,347046,359821
 "55001","Adams, WI",3,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",64221,114207,99715,53816,87718,115070,64807,(D),82760,(D),(D),(D),29178,7223,50457,6807,46884,60048
 "55001","Adams, WI",3,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "55001","Adams, WI",3,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",12156,14200,11965,12931,11420,11798,11833,12896,12058,13978,15060,12370,13285,13895,12063,15683,14304,13423
 "55001","Adams, WI",3,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",26887,26583,27527,31736,42424,32199,22325,14927,11620,9414,11508,14162,13176,12321,12227,13449,13971,13723
 "55001","Adams, WI",3,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",38451,44405,43919,43583,42913,43798,40916,(D),76975,(D),(D),(D),34543,35811,29357,31199,28824,29268
 "55001","Adams, WI",3,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2711,2315,2253,2520,2576,2939
 "55001","Adams, WI",3,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),31830,33544,27101,28664,26208,26249
 "55001","Adams, WI",3,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",9861,10657,11884,12429,15096,14689,13398,11967,10910,11621,12007,11844,12717,13059,12784,12983,(D),(D)
 "55001","Adams, WI",3,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",19391,20773,20567,19078,18502,18969,19326,20501,20254,20663,20702,20779,21396,20701,19735,19538,21239,22252
 "55001","Adams, WI",3,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),14949
 "55001","Adams, WI",3,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",2958,3300,3138,3193,3148,2692,2525,2310,2103,1832,1674,1478,(D),(D),(D),1675,(D),(D)
 "55001","Adams, WI",3,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",84558,96955,93669,96425,97093,116837,121150,118311,122887,121051,122691,120671,115061,109984,107380,107052,104010,105373
 "55001","Adams, WI",3,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",5535,7146,6459,6027,6629,5941,5425,6009,7271,6560,(D),7791,6386,6277,6446,6213,5681,5424
 "55001","Adams, WI",3,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",78955,89698,87119,90332,90377,110846,115687,112261,115626,114459,(D),112880,108693,103715,100917,100844,98383,100066
 "55001","Adams, WI",3,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",17048,18746,21514,22522,(D),(D),(D),(D),(D),(D),(D),(D),24014,25659,25051,(D),27553,30100
 "55001","Adams, WI",3,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "55001","Adams, WI",3,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "55001","Adams, WI",3,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",4794,4774,5000,4075,3883,3488,3684,4089,3979,4238,4791,5119,4704,4882,4463,3937,4223,4350
 "55001","Adams, WI",3,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",18770,19257,20127,21071,21076,21114,20675,20827,19159,18443,18932,19227,19215,21825,22186,22452,23025,23312
 "55001","Adams, WI",3,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",266,(D),(D),314,272,478,388,344,377,383,322,418,427,443,394,357,328,325
 "55001","Adams, WI",3,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",18498,(D),(D),20752,20796,20640,20288,20481,18783,18062,18609,18809,18788,21382,21795,22099,22702,22993
 "55001","Adams, WI",3,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",(D),(D),(D),(D),29242,36236,37359,41034,42338,49536,52628,49393,41325,35891,34047,33034,33066,32683
 "55001","Adams, WI",3,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",(D),(D),(D),(D),5653,6597,7489,7813,7081,9234,9499,9137,7034,6011,(D),5082,5402,5452
 "55001","Adams, WI",3,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",23458,23272,21622,19346,23598,29656,29889,33232,35255,40302,43129,40257,34287,29875,(D),27939,27665,27238
 "55001","Adams, WI",3,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",12510,13137,13146,15711,15596,15215,14547,14085,13765,12763,12349,11308,10007,10256,10726,11882,(D),11768
 "55001","Adams, WI",3,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",92614,92847,95286,96018,96606,95889,96036,97522,98833,98622,97701,94522,90335,91068,90348,90389,88684,89060
 "55001","Adams, WI",3,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",64221,114207,99715,53816,87718,115070,64807,(D),82760,(D),(D),(D),29178,7223,50457,6807,46884,60048
 "55001","Adams, WI",3,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",29407,31589,32512,31470,33391,33484,32618,32452,31167,32285,32709,32623,34113,33763,32523,32524,(D),(D)
