GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "41003","Benton, OR",8,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2637903,2687380,2749141,2879332,3036739,3363625,3635213,3777550,3700797,3805535,3969651,3946972,3960024,4062396,4215045,4347188,4484532,4705402
 "41003","Benton, OR",8,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",1807610,1888151,1944340,2070153,2193895,2504256,2806921,2936731,2838288,2962904,3084831,3043667,3064013,3147943,3287741,3449851,3566624,3781935
 "41003","Benton, OR",8,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",(D),223468,(D),(D),(D),179273,88356,65008,41312,(D),89117,105686,(D),(D),(D),118577,84355,99141
 "41003","Benton, OR",8,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",4763,3972,3739,3531,3606,3237,3483,2471,2764,2711,2636,2602,2499,3419,2966,3963,3603,3999
 "41003","Benton, OR",8,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",7791,8103,(D),(D),(D),6279,6200,7443,(D),(D),9465,(D),(D),(D),(D),(D),(D),(D)
 "41003","Benton, OR",8,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",112901,97697,103564,111994,116519,97657,109650,108238,96588,90197,84040,79516,74471,66777,77541,87592,89234,97208
 "41003","Benton, OR",8,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",252466,267195,286850,339404,399311,510015,734466,824245,758478,837116,919695,824165,855747,898403,907005,918005,944491,1062422
 "41003","Benton, OR",8,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),888817,797645,828520,872609,881688,893733,918139,1034942
 "41003","Benton, OR",8,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),30915,26520,27231,25914,25500,24631,26509,27996
 "41003","Benton, OR",8,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",55687,(D),(D),(D),(D),(D),84676,85033,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "41003","Benton, OR",8,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",117815,122010,127946,132692,130769,135457,133384,132538,131672,139693,139078,137279,138073,139658,143672,151944,165457,172788
 "41003","Benton, OR",8,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),27530,28456,27667,(D),(D),(D),33891,32777,(D),33735,30059,29816,30083,28710,28921,28269
 "41003","Benton, OR",8,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",83789,100589,114349,137626,159067,172168,200968,179392,162779,164639,159685,148188,144385,145138,153581,156921,177442,195471
