"year","fips","gini_uw","gini_w","iv_gini_uw","iv_gini_w","total_population","land_area","pop_density","pop_65_74","pop_75_84","pop_85_up","black_pop","hispanic_pop","hh_inc","home_value","poor_renter_units","pov_universe","extreme_pov_pop","pov_pop","owner_units","burdened_owners1","burdened_owners2","poor_burdened_renters","renter_units","burdened_renters","med_rent_2br","real_gdp","rucc_2013","acs_gini","poverty_rate","extreme_pov_rate","pct_black","pct_hispanic","pct_burdened_owners","pct_burdened_renters","pct_poor_burdened"
2013,"35001",0.44756597426431,0.448538989922137,0.455963363636668,0.455875509626117,674221,580.8133,1160.82224701122,52732,26216,12972,21563,328771,48257,185000,32208,666172,56189,126827,157455,39228,27966,29781,92727,49246,827,31.499768,2,0.4686,19.0381763268345,8.43460847949178,3.19820948917343,48.7630910339488,24.9137848909212,53.1085875742772,92.4646050670641
2013,"35005",0.443609869692891,0.444668258475176,,,65823,10.85243,6065.27754613483,5227,3039,1083,1403,35695,45753,105700,2284,64310,5469,12101,15436,1902,794,1863,7016,3784,833,1.997207,5,0.449,18.8166692582802,8.50412066552636,2.13147380095104,54.2287650213451,12.3218450375745,53.9338654503991,81.5674255691769
2013,"35013",0.474215991400177,0.475825643260707,0.469231886568581,0.469446196046375,213460,56.05739,3807.88331386816,16082,9225,3408,3573,142061,36343,134600,9977,208101,25726,57908,47607,10588,6356,9217,23756,13033,670,6.355434,3,0.4847,27.8268725282435,12.3622663994887,1.67384990162091,66.5515787501171,22.2404268279875,54.8619296177808,92.3824797033176
2013,"35025",0.403957312370194,0.404515835929819,,,68062,15.50114,4390.77383985952,4175,2085,839,1595,,56191,105400,675,65818,2590,8035,15116,1740,1074,476,6273,1495,715,5.664265,5,0.4255,12.2079066516758,3.93509374335288,2.34345155887279,,11.5109817412014,23.8322971465009,70.5185185185185
2013,"35031",0.501589579057476,0.504883964730171,0.489912056508255,0.490437534272033,73308,13.45145,5449.82139471953,4292,2243,675,184,10090,24945,59600,1407,72818,17389,30868,12139,2295,1434,1196,3652,1654,583,2.544838,5,0.5211,42.3906177044137,23.8800845944684,0.25099579854859,13.7638456921482,18.9060054370212,45.2902519167579,85.0035536602701
2013,"35035",0.413362633674051,0.414825722161816,,,65616,9.921955,6613.21281944939,6370,3332,922,2023,,44102,102700,1758,62076,6553,13601,15065,2874,2392,1652,6641,2835,614,2.533589,4,0.4285,21.9102390617952,10.5564147174431,3.0830894903682,,19.077331563226,42.6893540129499,93.9704209328783
2013,"35043",0.424341634296269,0.425094914453431,0.412768316555215,0.412595686977856,136575,36.80657,3710.61470818933,12253,5697,1659,2336,50451,55825,176700,2290,135530,11173,22485,38041,10299,7046,2280,8216,4440,827,2.924407,2,0.4385,16.5904227846233,8.24393123293736,1.71041552260663,36.940142778693,27.0734207828396,54.0408958130477,99.5633187772926
2013,"35045",0.455284707933177,0.456636798036363,0.459420545313977,0.459560658980988,126503,22.94593,5513.0909926074,9375,4196,2028,292,24463,43787,130500,2245,125488,14051,28442,27637,4569,2528,1951,7992,4140,826,6.283413,3,0.4703,22.6651153895193,11.197086574015,0.230824565425326,19.3378813150676,16.5321851141586,51.8018018018018,86.9042316258352
2013,"35049",0.466018215053602,0.466868062804065,0.46019191606011,0.459875607816417,147423,77.20766,1909.43489285908,17389,7585,2273,650,75299,51833,263900,4203,144957,11902,28106,41670,12062,10448,3414,16184,7336,1059,5.890017,3,0.4874,19.3891981760108,8.21071076250198,0.440908135094253,51.0768333299417,28.9464842812575,45.3287197231834,81.2276945039258
2013,"35061",0.430450160937378,0.432050809070506,0.434022342002094,0.434047302918044,76284,71.54934,1066.17335673537,6112,3841,1012,189,45112,40075,132900,2341,74288,9871,19338,19248,5349,4674,2088,4579,2966,827,1.126881,2,0.4354,26.0311221193194,13.2874757699763,0.247758376592732,59.1369094436579,27.7899002493766,64.773968115309,89.192652712516
2013,"36001",0.437678282994965,0.43798249526489,0.431145987492536,0.430984544073401,306945,587.1047,522.8113486402,23706,13625,8330,37901,16983,55778,206800,15032,291035,19592,40399,69990,16058,8168,12672,50992,25951,977,26.042368,2,0.4672,13.8811483154947,6.73183637706805,12.3478147550864,5.53291306260079,22.9432776110873,50.8922968308754,84.3001596593933
2013,"36005",0.485561011025523,0.48597899490016,0.490159986614608,0.490556985799532,1418733,33649.36,42.1622580637492,88288,49043,21039,469633,774778,33009,369400,138289,1379387,178505,425977,88232,37468,28910,119459,375748,223790,1623,38.716921,1,0.4956,30.8816162541767,12.9408933098543,33.1022821066402,54.6105574480892,42.4653187052317,59.5585339110255,86.3835879932605
2013,"36007",0.451044156522062,0.451455066801706,0.445118232669413,0.445104079549729,197534,279.8859,705.766171143312,17290,12092,4903,10777,7468,45560,107700,10459,187188,15641,33623,51874,10978,5564,9625,22933,13413,749,8.937423,2,0.472,17.9621556937411,8.35577066905998,5.45576963965697,3.78061498273715,21.1628175964838,58.4877687175686,92.0260063103547
2013,"36009",0.418895683825201,0.419316410700487,0.416453645343656,0.416586578637407,78892,60.29873,1308.35259714425,7373,3694,2234,1334,,40362,85000,3658,76439,5147,15206,22571,4292,2056,3157,9036,4141,729,2.835661,4,0.428,19.8929865644501,6.73347375031071,1.69091923135426,,19.0155509281822,45.8277999114652,86.3039912520503
2013,"36011",0.437786800112243,0.438188693352623,0.408875309152315,0.408866112034668,79477,114.9205,691.582441774966,7622,4339,1976,3413,,50154,119800,2842,75724,4732,9945,21810,4914,3184,2183,7839,3449,753,2.595606,4,0.4437,13.1332206433892,6.24900956103745,4.294324144092,,22.5309491059147,43.9979589233321,76.8121041520056
2013,"36013",0.419760997551156,0.420154899238924,0.44360413807552,0.443702634935901,133080,125.5204,1060.22606683854,12641,7897,2909,3864,,40413,85700,6904,126502,10498,24222,37169,8603,3870,5879,15659,8129,707,4.896482,4,0.4397,19.1475233593145,8.29868302477431,2.90351668169522,,23.1456321127822,51.9126380994955,85.1535341830823
2013,"36015",0.44738308356989,0.447725757579612,0.444308496223036,0.444207639995938,88506,217.2712,407.352654194389,7679,4704,2023,5498,,45237,96500,4815,83345,6514,14217,24070,3788,2124,4280,10914,6550,792,3.707816,3,0.4763,17.058011878337,7.81570580118783,6.21200822543104,,15.737432488575,60.0146600696353,88.8888888888889
2013,"36019",0.437970517243626,0.438402559001073,0.425010779414099,0.424812684870333,81591,78.61522,1037.85246673609,6832,3633,1749,2901,,43892,121200,3665,73382,3558,11445,21608,5510,2676,3098,9466,5668,778,3.429879,5,0.4555,15.5964677986427,4.84860047423074,3.55553921388388,,25.4998148833765,59.8774561588844,84.5293315143247
2013,"36027",0.414579495768097,0.41484780746737,0.41391539146279,0.413566847364921,296916,373.1797,795.638133585509,25024,12760,6904,30947,33464,70056,274000,6948,280392,12445,25466,75046,26414,14202,5948,30397,17354,1282,12.177804,1,0.4324,9.08228480127821,4.43842905646381,10.422813186221,11.2705276913336,35.1970791248035,57.0911603118729,85.6073690270581
2013,"36029",0.441788211851793,0.442127497203011,0.457072850476228,0.457048339185367,919866,882.1983,1042.69754317142,77428,47577,25353,122738,45356,51245,127600,44821,893457,63125,135428,246140,46868,25876,40047,124442,59489,778,48.113391,1,0.4551,15.1577524156171,7.06525328023621,13.3430303979058,4.93071816982039,19.0411960672788,47.804599733209,89.3487427768234
2013,"36045",0.411855892698042,0.412127920409468,0.43903214047551,0.439159924710515,119504,94.19578,1268.67679210258,7914,4526,1570,5401,8385,46683,143800,4602,113014,7161,18002,22687,5191,2788,3554,16498,6648,1116,6.432932,3,0.419,15.9289999469092,6.33638310297839,4.51951399116348,7.01650153969742,22.8809450346013,40.2957934295066,77.2272924815298
2013,"36047",0.487265500950593,0.487620639394303,0.501377664978129,0.501404289268004,2592149,36606.76,70.8106644783641,170977,94188,45019,884730,507880,47520,557000,170022,2571598,255495,599001,271569,117468,99240,147879,612183,336553,1623,76.495207,1,0.5197,23.292948586832,9.93526204328981,34.1311398380263,19.5930095067838,43.2553052815307,54.9758813949424,86.9763912905389
2013,"36051",0.408375987285723,0.408710062226197,,,64705,102.4198,631.762608401891,5637,3065,1221,1558,,52061,129800,2160,58884,3885,9402,17959,3543,1948,1937,5125,2866,911,1.953878,1,0.403,15.9669859384553,6.59771754636234,2.40785101615022,,19.7282699482154,55.9219512195122,89.6759259259259
2013,"36053",0.411717370856218,0.412065929785162,0.432451476562907,0.43232353060654,72382,110.5297,654.864710571005,6237,3830,1024,1926,,52300,135300,2239,67088,2889,9388,19432,3911,2428,2030,6407,2940,823,2.105489,2,0.4208,13.9935606963988,4.30628428332936,2.66088253985798,,20.1265953067106,45.887310753863,90.6654756587762
2013,"36055",0.446602743780897,0.446923909832101,0.45468344559545,0.454563475928165,749606,1140.588,657.210140734428,60766,33252,18713,117420,59251,51665,139900,39149,723613,55148,114001,188404,42151,22308,35364,104383,58041,911,41.588973,1,0.4675,15.7544156890493,7.6212008352531,15.664228941604,7.90428571809724,22.3726672469799,55.603881858157,90.3318092416154
2013,"36059",0.403560246936327,0.403827750271502,0.426225244420322,0.425633592480989,1352146,4748.91,284.727653293071,112435,66290,39724,152023,212005,96193,436000,17696,1331298,34644,81337,343259,133131,90476,15949,87839,50950,1721,80.098752,1,0.4556,6.10960130639421,2.60227236877093,11.2430906129959,15.6791500326148,38.7844164319071,58.0038479490887,90.127712477396
2013,"36061",0.485454301270744,0.485785345312917,0.529076208809175,0.528598963011413,1626159,71748.11,22.6648339586924,127362,68686,35278,245533,419398,72190,848600,117820,1580465,143890,299254,164971,35179,19916,100770,537732,254061,1623,543.650501,1,0.6012,18.934554071112,9.10428260037394,15.0989540383197,25.7907129622626,21.3243539773657,47.246769766352,85.5287727041249
2013,"36063",0.425331567985205,0.425691380418132,0.422175147402627,0.422160400409248,214249,410.1565,522.359148276329,19153,11015,5837,15831,5381,46775,106100,10104,209708,13367,28672,61876,13602,8092,8325,24494,12421,778,8.518756,1,0.4387,13.6723444026933,6.37410113109657,7.38906599330685,2.51156364790501,21.9826750274743,50.7103780517678,82.3931116389549
2013,"36065",0.433631705094204,0.434017514695695,0.441196151811986,0.441251429834785,233585,192.6627,1212.40385398938,20872,11688,7474,15339,12020,43702,113600,10843,220205,15343,38955,57568,13374,8076,9767,29319,14783,770,9.839624,2,0.4376,17.6903340069481,6.96759837424218,6.56677440760323,5.14587837403943,23.2316564758199,50.421228554862,90.0765470810661
2013,"36067",0.447068982129224,0.447375712627535,0.454106980097994,0.454022501914181,468387,601.723,778.409666906534,36367,22487,11185,51355,20956,52110,132400,20832,451670,31758,69343,118658,24254,12784,18315,60056,29268,823,26.224134,2,0.4697,15.3525804237607,7.03123962184781,10.9642240284209,4.47407805938252,20.4402568726929,48.734514453177,87.9176267281106
2013,"36069",0.419930719444383,0.420277088231623,0.428939523430269,0.428732722304625,109103,169.3975,644.064995056007,10357,5737,2368,2234,,58165,145900,3565,105716,4420,10115,31107,6283,3716,3369,11218,5895,911,5.100152,1,0.429,9.56808808505808,4.18101328086572,2.04760639029174,,20.1980261677436,52.5494740595472,94.5021037868163
2013,"36071",0.422030101769382,0.422276986088367,0.409276610835071,0.409002320706341,375592,462.7234,811.698738382368,26250,11688,7518,37865,71942,68950,259300,10264,365368,21554,49125,84130,32446,19916,9638,37452,21880,1282,14.151651,1,0.4479,13.4453482516258,5.89925773466751,10.0814181345716,19.1542950861573,38.56650421966,58.4214461176973,93.9010132501949
2013,"36075",0.424689693234956,0.425041765829795,0.440766233592798,0.440924933570096,121165,127.322,951.642292769513,9961,5090,1883,1213,,46533,92700,4768,116298,10588,22701,32908,7129,3900,4255,11279,6475,823,6.148356,2,0.4265,19.5196821957385,9.1041978365922,1.0011141831387,,21.6634253069163,57.4075715932264,89.2407718120805
2013,"36079",0.385355813111781,0.385613315639052,0.389587153989579,0.389206031286759,99645,432.6531,230.311535962645,8755,3854,1455,2331,,93746,355900,1262,98463,2452,4307,26288,10189,7966,1096,5043,2419,1623,2.977472,1,0.4242,4.37423194499457,2.49027553497253,2.33930453108535,,38.7591296409008,47.9674796747967,86.8462757527734
2013,"36081",0.436307682113106,0.436597657795994,0.437156771430909,0.43701718807547,2296175,21150.64,108.562908734677,167817,94671,45551,421205,642259,56599,439500,87146,2270581,143061,347863,340844,140547,114542,82124,417923,234384,1623,81.461538,1,0.4484,15.3204400107285,6.30063406678731,18.3437673522271,27.9708210393372,41.2349931346892,56.0830583624256,94.23725701696
2013,"36083",0.415997127797424,0.416239379547144,0.409214999686516,0.409136300808126,159918,245.1106,652.432004164651,12927,6348,4210,9468,,57438,172200,6668,154132,9132,22660,41185,11168,5680,5266,21396,9638,977,5.748194,2,0.4241,14.7016842706252,5.92479173695274,5.92053427381533,,27.1166686900571,45.0458029538231,78.9742051589682
2013,"36085",0.43520080232577,0.435466935336154,0.432900634654194,0.432574051369137,472621,8096.619,58.3726367759184,38805,18699,9124,49300,84441,69633,432600,12577,466495,27370,59539,111717,41942,31220,11299,49960,27364,1623,12.805545,1,0.4579,12.7630521227452,5.86715827608013,10.4311911658602,17.8665357654442,37.5430775978589,54.7718174539632,89.8385942593623
2013,"36087",0.433308198893279,0.433578853863282,0.43718429704987,0.436699963914191,320903,1849.072,173.548136578781,24982,14244,7566,41154,54004,80942,413400,7880,315967,19539,47353,67981,26811,19830,7311,28729,18988,1623,17.260139,1,0.4684,14.9866916481784,6.183873632373,12.8244360445368,16.8287613390962,39.4389608861299,66.0934943785026,92.7791878172589
2013,"36089",0.423278069894065,0.423678453664586,0.39864277302615,0.398901540047801,111963,41.77133,2680.37910212579,9419,4860,2422,2864,2397,45157,82400,4641,100476,12306,22693,29242,6562,4080,3470,10365,5080,742,4.204295,4,0.4522,22.5854930530674,12.2477009435089,2.55798790671918,2.14088582835401,22.4403255591273,49.0110950313555,74.7683688860159
2013,"36091",0.398350006892005,0.398633763429538,0.400947711765013,0.400710469076611,223865,276.3779,809.996023560494,20033,9331,4569,4103,,70673,230600,5337,219432,6768,17042,64283,14652,7468,4475,24907,10944,977,9.098179,2,0.4143,7.76641510809727,3.08432680739363,1.83280101847095,,22.7929623695223,43.9394547717509,83.8486040846918
2013,"36093",0.426530113402913,0.426840315896508,0.432731535255395,0.432569492026165,155333,759.2876,204.57729060767,11666,6310,5446,17179,9981,54293,165200,7669,151819,9734,21755,38823,8578,4330,7074,17665,11152,977,7.437629,2,0.4287,14.3295634933704,6.41158221302999,11.059465792845,6.42555026942118,22.0951497823455,63.1304840079253,92.2414917199113
2013,"36101",0.429689265673255,0.430148436983542,0.421832640269255,0.421815605769726,98650,70.94202,1390.57218838708,9145,5311,2264,1495,,47046,90900,4659,96990,5369,15163,29416,5500,2504,3758,10276,4751,727,4.243236,4,0.4531,15.6335704711826,5.53562222909578,1.51545869234668,,18.6973075877074,46.2339431685481,80.6610860699721
2013,"36103",0.407139805167026,0.407402155196354,0.415272645772246,0.414783112497918,1499738,1644.733,911.84283406486,124384,70599,28403,117185,265514,85439,368400,21759,1470600,48946,106985,394859,169258,111304,20362,93161,57819,1721,77.318793,1,0.4388,7.27492180062559,3.32830137358901,7.81369812593933,17.7040256364778,42.8654279122421,62.0635244361911,93.5796681832805
2013,"36105",0.442003870024691,0.44236665098236,0.441523022727652,0.441475688698191,76665,79.18834,968.134955221943,7322,3061,1744,7353,,47805,167300,3421,73622,4996,14781,17103,5868,3486,3102,9107,4701,928,2.455395,4,0.4672,20.0768791937193,6.78601504984923,9.5910780669145,,34.3097702157516,51.619633249149,90.6752411575563
2013,"36109",0.466799085865154,0.467132813844352,0.460674436985359,0.460611498945633,103617,218.3019,474.650014498271,7277,3848,1300,4381,,48516,173100,4845,88377,11699,17907,21173,4430,2682,4516,15289,8571,1073,5.369272,3,0.4962,20.2620591330324,13.2376070697127,4.22807068338207,,20.92287347093,56.0599123552881,93.2094943240454
2013,"36111",0.428976934188302,0.429264890143013,0.42828929116873,0.428035886895556,180998,160.9966,1124.23492173127,16991,9508,3067,9396,17115,58429,218500,4802,173358,12493,19549,48000,15729,10908,4568,17687,10462,1278,6.088408,3,0.4386,11.2766644746709,7.20647446324946,5.19121758251472,9.45590559011702,32.76875,59.1507887148753,95.1270304039983
2013,"36113",0.419839231216993,0.420209883735686,0.412920358832505,0.412950143046818,65337,75.36347,866.958487978327,7082,3677,1772,,,55593,186300,1799,64522,1815,6292,19389,4778,3026,1649,7378,3451,845,3.403006,3,0.4411,9.75171259415393,2.8129940175444,,,24.6428387229873,46.7741935483871,91.6620344635909
2013,"36117",0.390843343152239,0.391113587174701,0.409502566252407,0.409449903630891,92473,153.145,603.826438995723,8609,4743,1393,2861,,50242,118000,2447,91252,3727,9624,29296,6001,3426,2089,5634,3635,911,3.488336,1,0.3872,10.5466181563144,4.08429404287029,3.09387605030658,,20.4840251228837,64.5189918352858,85.3698406211688
2013,"36119",0.437402639602213,0.437708570769278,0.465050820103204,0.464422855386949,968802,2250.326,430.516289639812,77180,48670,23526,138762,225423,84220,493800,27661,944176,36458,91341,207750,76889,45982,25030,126218,68994,1599,67.67463,1,0.5299,9.67414973479521,3.86135635728932,14.3230505304489,23.2682219896326,37.010348977136,54.662567938012,90.4884132894689
2013,"37001",0.429008305487256,0.42860241050157,0.446978585250653,0.447073361047527,154378,364.1379,423.954770980994,13149,7712,3706,29014,18279,42512,139800,6008,150206,10517,31103,38650,8291,5830,5158,18485,8965,749,5.090709,3,0.4504,20.7068958630148,7.00171764110621,18.7941286970941,11.8404176760937,21.4514877102199,48.4987827968623,85.8521970705726
2013,"37019",0.425169134248027,0.424234632938751,0.420306911148834,0.420200081882815,115301,135.7822,849.161377559062,20411,7317,1882,11860,,47334,195100,2586,114304,8530,18285,35391,9730,7238,2553,10512,5151,869,3.319561,2,0.4322,15.9968155095185,7.46255599104143,10.2861206754495,,27.4928654177616,49.0011415525114,98.7238979118329
2013,"37021",0.44094930945092,0.439586388650332,0.448716548352535,0.448633725622363,247912,377.5253,656.676519427969,24294,12801,5959,15281,,46431,193500,9192,242068,12194,35837,63163,15591,10660,7201,34071,15551,834,10.141959,2,0.451,14.8045177388172,5.03742749971083,6.1638807318726,,24.683754729826,45.6429221331924,78.3398607484769
2013,"37023",0.423735883739964,0.424195265789031,0.436385649019837,0.436471604315352,89842,177.1616,507.118924191247,8999,4413,1947,4914,,33379,113500,3911,87027,9357,18921,23862,5485,4544,3594,8312,4608,626,2.616283,2,0.4244,21.7415284911579,10.751835637216,5.46960219051223,,22.9863381108038,55.4379210779596,91.8946560981846
2013,"37025",0.414868638897411,0.41336481819132,0.420321734607837,0.420144233266,187226,517.4782,361.804613218489,14175,6854,2495,29640,,54307,168400,3969,185294,8775,22023,46369,10729,6986,3022,17044,7434,842,5.598124,1,0.4082,11.8854361177372,4.73571729251892,15.8311345646438,,23.138303608014,43.6165219432058,76.1400856638952
2013,"37027",0.465816471820505,0.464293695027096,0.420235118713085,0.420476783308056,81990,173.8676,471.565720122668,8331,3966,1755,,,32386,105600,2371,80722,5992,14274,20815,4369,2520,2211,7033,2977,626,2.075177,2,0.4872,17.6829117217116,7.42300735858874,,,20.9896709104012,42.3290203327172,93.2517924926191
2013,"37031",0.432148073860114,0.431073118621108,,,68434,135.1807,506.240905691419,8717,4170,1602,4087,,45231,189600,1556,67231,4198,10101,22200,6533,5546,1519,6825,3017,790,1.923449,4,0.4447,15.0243191384927,6.24414332673915,5.97217757255166,,29.4279279279279,44.2051282051282,97.6221079691517
2013,"37035",0.443484170890225,0.442789962886186,0.442134094618606,0.442000669798195,154810,388.266,398.721495057512,14185,7039,2859,12229,,42859,142500,6096,152703,7991,25113,39296,6984,4586,5653,16550,8652,626,7.44811,2,0.4653,16.4456493978507,5.23303405957971,7.89936050642723,,17.7728013029316,52.2779456193353,92.7329396325459
2013,"37037",0.463848567070973,0.461597162410944,,,66817,97.93526,682.256829664821,8531,4852,1700,8838,,56550,237200,1445,65644,4380,12040,19697,4342,3078,1306,4476,2318,894,1.321636,2,0.4807,18.3413564072878,6.6723539089635,13.227172725504,,22.043966086206,51.7873100983021,90.3806228373702
2013,"37045",0.432526387461965,0.432071126653403,0.460056936067393,0.460180315461553,97047,209.0124,464.312165211251,9472,4674,1882,20491,,40581,98800,5024,95261,10413,17473,26104,4595,3046,4813,10899,6154,634,3.260116,4,0.46,18.3422386915947,10.931021089428,21.1145115253434,,17.6026662580447,56.4638957702541,95.8001592356688
2013,"37049",0.418428414250517,0.418119750233052,0.405494472628443,0.405623847973981,104489,147.3838,708.958515114958,10174,5240,1912,22551,,44963,152000,3550,101017,8712,16033,24926,7083,3916,3113,13317,7371,797,4.477327,3,0.4313,15.8715859706782,8.62429096092737,21.5821761142321,,28.4161116906042,55.3503041225501,87.6901408450704
2013,"37051",0.425569759935434,0.424895421993577,0.434546784127217,0.434707641039352,325871,499.4409,652.471593736116,19907,10983,3117,119690,34938,43609,130800,14220,315412,25847,55092,63786,16826,9522,13471,57342,29166,807,16.157147,2,0.4332,17.4666785030373,8.19467870594651,36.7292578965296,10.7214204393763,26.3788292101715,50.8632416030135,94.732770745429
2013,"37057",0.442400413968661,0.441625612163449,0.423043554152756,0.423003257008197,163420,295.6861,552.680697537016,16162,7005,3537,15491,,38803,133300,6118,160268,14868,33238,46165,11971,8308,5650,15202,7237,650,3.827399,2,0.453,20.739012154641,9.27696109017396,9.47925590502999,,25.9309000324922,47.605578213393,92.350441320693
2013,"37063",0.465557654443426,0.46315947987284,0.465008941617551,0.464885485295553,288133,1007.436,286.006257469457,17852,7831,4897,108783,38849,52488,179000,12012,275648,22163,45790,60704,13090,6892,10076,50896,23039,894,34.107377,2,0.4946,16.6117657302066,8.04032679359183,37.7544397899581,13.4830095823804,21.5636531365314,45.2668186104998,83.8827838827839
2013,"37067",0.47229625304066,0.47061181517984,0.463427086896201,0.463266922540418,361220,884.965,408.174334578204,28418,15820,6249,92888,44934,45580,149700,18406,351037,34426,73006,88220,19017,11002,16741,50325,25934,730,21.08478,2,0.4968,20.7972378979994,9.80694342761589,25.715076684569,12.4395105475887,21.5563364316482,51.5330352707402,90.9540367271542
2013,"37071",0.445748206240163,0.4449190574385,0.437563225949537,0.437562194565543,209420,588.2416,356.010183570832,18284,9156,3472,31467,13051,41728,122400,9262,206276,15234,39528,51378,11485,9254,7735,27129,13675,842,6.269425,1,0.458,19.1626752506351,7.38525082898641,15.0257855028173,6.23197402349346,22.3539258048192,50.407313207269,83.5132800690996
2013,"37081",0.462570047692058,0.461032963185795,0.46655892636214,0.466444814797219,506610,784.5452,645.737173587959,37894,20753,8498,171505,37841,45726,159200,25333,491582,41298,93530,114748,25699,18802,22846,78637,40646,751,30.119411,2,0.4968,19.0263272455053,8.40103990788922,33.8534572945658,7.46945382049308,22.3960330463276,51.6881366277961,90.1827655627048
2013,"37085",0.438197748070402,0.437245124253184,0.415187164007239,0.415350089013915,124987,210.0705,594.976448382805,8108,4064,1238,27057,14673,45533,138700,3265,121346,7519,21917,28029,7588,4432,2738,12374,5755,808,1.92961,4,0.4463,18.0615759893198,6.19633115224235,21.6478513765432,11.7396209205757,27.0719611830604,46.5088087926297,83.8591117917305
2013,"37089",0.432535982834785,0.431904920807754,0.456002875217482,0.455863448238929,109540,293.6204,373.066721522074,13802,8199,3573,3511,,44036,181300,3868,108433,5946,16914,32580,7975,6396,3108,12932,6533,834,3.337288,2,0.4432,15.598572390324,5.48357049975561,3.20522183677196,,24.4782074892572,50.5180946489329,80.3516028955533
2013,"37097",0.444334325409865,0.442393871373931,0.456395750283932,0.456308675279921,164517,286.5084,574.213530912183,14116,7400,2158,20416,,49488,168700,3618,162950,10094,20337,41828,8968,6342,3077,13639,5764,781,6.68443,1,0.4722,12.4805154955508,6.19453820190242,12.4096597919972,,21.4401836090657,42.2611628418506,85.0469872857933
2013,"37101",0.409864629198574,0.409234057484579,0.426862447211873,0.426759943583898,177967,224.9049,791.298900112892,13155,6044,1705,27943,,50492,145300,5600,175248,13514,29407,44286,9588,6274,4954,15949,8490,927,4.057224,1,0.4074,16.7802200310417,7.71135761891719,15.7012255080998,,21.6501829020458,53.2321775659916,88.4642857142857
2013,"37109",0.442432714189986,0.440901354648696,0.447097167600633,0.447121435483783,79740,267.6208,297.958903044905,7817,2825,1679,4744,,49079,156100,2041,79182,4438,12420,23283,4726,3878,1745,5793,2623,634,1.903759,1,0.4516,15.6853830416004,5.60480917380213,5.94933533985453,,20.298071554353,45.2787847402037,85.4973052425282
2013,"37119",0.463354430076285,0.460806292056279,0.467983663056272,0.467623665310499,990977,1893.336,523.402607883651,57400,27787,11065,311468,124800,54278,176600,34700,974793,67980,147896,212607,52163,37266,32667,154991,74243,842,84.146439,1,0.4958,15.1720416539717,6.97378828120432,31.4303964673247,12.5936323446457,24.5349400537141,47.9014910543193,94.1412103746398
2013,"37125",0.444443686964973,0.442784586606583,0.453338680069169,0.453102448222589,91587,131.2401,697.858352744321,11649,6338,4158,10812,,49959,214300,2345,90730,6690,12596,26884,5965,4760,2310,8065,3608,664,2.759573,4,0.4504,13.8829494103384,7.37352584591645,11.805168855842,,22.1879184645142,44.7365158090515,98.5074626865672
2013,"37127",0.459486354163942,0.457992833183129,0.456160565914115,0.45605317660112,95093,175.9672,540.401847617056,8882,4441,1796,36182,,40057,110500,4667,93264,3452,13482,23893,6557,3278,4018,13079,7438,679,3.949827,3,0.4638,14.4557385486361,3.70132098130039,38.0490677547243,,27.4431841962081,56.8697912684456,86.0938504392543
2013,"37129",0.448154781113411,0.446436937176799,0.482717079376032,0.482521072526342,213267,1112.125,191.765314150837,19219,10138,3158,30930,11658,48688,204500,10873,207193,18972,41067,48000,13564,10468,10057,37635,20322,869,10.210331,2,0.4825,19.8206503115453,9.15668000366808,14.5029470100859,5.46638720477148,28.2583333333333,53.9976086090076,92.4951715257978
2013,"37133",0.403343618138715,0.402996821348025,0.40560192536714,0.405647671483043,185220,242.8236,762.775941053506,8484,4505,1636,30075,21867,44673,157000,6409,170510,14767,28935,30032,7459,3542,5997,27835,14675,892,8.108176,3,0.4089,16.969679197701,8.66048912087268,16.2374473598963,11.8059604794299,24.8368407032499,52.7213939285073,93.5715400218443
2013,"37135",0.471001669324418,0.467899919518554,0.518945902843294,0.518657315638204,140352,352.6562,397.985346635051,9116,4402,1698,16433,11699,59409,270700,5128,130094,10987,20787,31657,6565,3758,4981,18041,9062,894,6.782177,2,0.5096,15.9784463541747,8.44543176472397,11.7084188326493,8.33547081623347,20.7379094671005,50.230031594701,97.1333853354134
2013,"37147",0.476661414475305,0.475510950067967,0.492253092613138,0.492366940358695,174263,267.3999,651.694334964224,11110,5512,2618,59315,,40639,134200,10985,168611,21060,43223,35427,8012,4660,9941,29885,16087,748,7.281829,3,0.51,25.6347450640824,12.4902882967303,34.0376327734516,,22.6155192367403,53.8296804416932,90.4961310878471
2013,"37151",0.4201544749273,0.420211712659765,0.428412498306876,0.428471496394055,142577,182.3957,781.690577135316,13503,6519,2531,8788,,40109,120200,4682,140471,7850,29867,37208,8714,4456,4356,12875,6673,751,3.801007,2,0.4217,21.262039851642,5.58834207772423,6.16368699018776,,23.4196946893141,51.8291262135922,93.0371636052969
2013,"37155",0.450773359489751,0.451362809848945,0.487051651552906,0.487572808968639,134841,142.086,949.009754655631,10547,4209,2141,32589,,29542,63600,6377,131285,18747,39045,28161,6624,3252,5221,13712,6701,599,3.051222,4,0.4635,29.7406405910805,14.2796206725825,24.1684650810955,,23.5218919782678,48.8696032672112,81.8723537713659
2013,"37157",0.429291487987262,0.429236126073205,0.422344949628695,0.422547165027996,91878,162.4577,565.550294014996,10029,5082,1773,16661,,41335,106700,5910,90352,9335,20249,24565,5018,2806,4420,11445,5137,642,3.385161,2,0.433,22.4112360545422,10.3318133522224,18.1338296436579,,20.4274374109505,44.8842289209262,74.7884940778342
